date,bps
202410250915,424031280
202410250920,430597914
202410250925,438523642
202410250930,414912608
202410250935,410672581
202410250940,413877573
202410250945,413677029
202410250950,415904469
202410250955,417952117
202410251000,417037013
202410251005,420483664
202410251010,418132464
202410251015,420302544
202410251020,445310261
202410251025,436112229
202410251030,441632757
202410251035,452350384
202410251040,463759552
202410251045,464856981
202410251050,475506741
202410251055,474296464
202410251100,455883792
202410251105,455865989
202410251110,459402698
202410251115,453594933
202410251120,458639157
202410251125,471970096
202410251130,464960549
202410251135,464643802
202410251140,492193093
202410251145,517164880
202410251150,524201600
202410251155,525426640
202410251200,557399098
202410251205,553471168
202410251210,558845861
202410251215,548172448
202410251220,565216064
202410251225,563705274
202410251230,587325968
202410251235,590387829
202410251240,582079546
202410251245,568305770
202410251250,565560181
202410251255,557360469
202410251300,555993690
202410251305,557607562
202410251310,538508298
202410251315,513645733
202410251320,519122074
202410251325,507306960
202410251330,526443056
202410251335,508433088
202410251340,522047984
202410251345,518015301
202410251350,506306560
202410251355,504234293
202410251400,508292325
202410251405,518167077
202410251410,533071952
202410251415,523526442
202410251420,523161109
202410251425,518110042
202410251430,521184501
202410251435,517476069
202410251440,527978373
202410251445,513893424
202410251450,516665952
202410251455,490800789
202410251500,487211338
202410251505,494321349
202410251510,503274762
202410251515,499753808
202410251520,488021989
202410251525,506100880
202410251530,509006688
202410251535,488293728
202410251540,499006298
202410251545,492389664
202410251550,499729077
202410251555,493818085
202410251600,492566442
202410251605,493510837
202410251610,509640421
202410251615,500989754
202410251620,512467861
202410251625,508110042
202410251630,504854901
202410251635,508978741
202410251640,511343109
202410251645,509844410
202410251650,519850277
202410251655,523533632
202410251700,522529274
202410251705,520579701
202410251710,529964138
202410251715,544833962
202410251720,547136336
202410251725,551955168
202410251730,541252656
202410251735,541107776
202410251740,551020373
202410251745,554453290
202410251750,550181808
202410251755,560396314
202410251800,561748826
202410251805,559887397
202410251810,565074373
202410251815,572482154
202410251820,589674282
202410251825,591530053
202410251830,595828453
202410251835,599564298
202410251840,623565226
202410251845,614467397
202410251850,615131680
202410251855,625238912
202410251900,624434629
202410251905,639566005
202410251910,646991589
202410251915,661912954
202410251920,677498208
202410251925,683346634
202410251930,704623456
202410251935,712297237
202410251940,735591493
202410251945,737824698
202410251950,728399712
202410251955,716229690
202410252000,719820896
202410252005,724091866
202410252010,737406352
202410252015,746026293
202410252020,755061114
202410252025,761579136
202410252030,781294917
202410252035,766548026
202410252040,764912213
202410252045,773610005
202410252050,790059365
202410252055,773877354
202410252100,787492069
202410252105,773429178
202410252110,784728405
202410252115,772866773
202410252120,752077178
202410252125,756263808
202410252130,773882992
202410252135,769762528
202410252140,761049013
202410252145,752995744
202410252150,753487194
202410252155,755902933
202410252200,739194224
202410252205,727356698
202410252210,712904650
202410252215,710984890
202410252220,715307285
202410252225,688199674
202410252230,681562410
202410252235,671233584
202410252240,654862874
202410252245,641658208
202410252250,624174192
202410252255,620067525
202410252300,610042378
202410252305,593113370
202410252310,580049648
202410252315,569733242
202410252320,550722613
202410252325,550100122
202410252330,541158234
202410252335,514981360
202410252340,499934517
202410252345,495492389
202410252350,486195754
202410252355,479878784
202410260000,476228949
202410260005,458718709
202410260010,460293210
202410260015,443142517
202410260020,438345210
202410260025,414345136
202410260030,403320816
202410260035,389170464
202410260040,379017621
202410260045,366960224
202410260050,358153888
202410260055,350138469
202410260100,370807253
202410260105,354616752
202410260110,333533616
202410260115,335324352
202410260120,321387424
202410260125,324919125
202410260130,318029104
202410260135,300442309
202410260140,294254544
202410260145,276190709
202410260150,261718693
202410260155,250334512
202410260200,251812410
202410260205,242058112
202410260210,239084965
202410260215,233743088
202410260220,223985189
202410260225,235664432
202410260230,235530453
202410260235,236562730
202410260240,237947008
202410260245,233256298
202410260250,220756688
202410260255,210838624
202410260300,209921664
202410260305,206644538
202410260310,201201701
202410260315,195298181
202410260320,183682704
202410260325,185422677
202410260330,178022682
202410260335,185302245
202410260340,180008522
202410260345,176459088
202410260350,171681797
202410260355,168679189
202410260400,162950773
202410260405,163775850
202410260410,163095632
202410260415,158524778
202410260420,158793888
202410260425,164949541
202410260430,154485397
202410260435,157039770
202410260440,158366128
202410260445,163585488
202410260450,166466976
202410260455,160754250
202410260500,157504645
202410260505,164053301
202410260510,170795514
202410260515,164644096
202410260520,171121344
202410260525,169733125
202410260530,172919893
202410260535,180711776
202410260540,191673786
202410260545,192361957
202410260550,201997898
202410260555,208442373
202410260600,212539120
202410260605,221624453
202410260610,224485162
202410260615,226372810
202410260620,240196714
202410260625,246319642
202410260630,241432869
202410260635,243000565
202410260640,260642752
202410260645,260524176
202410260650,273431152
202410260655,275420170
202410260700,286988229
202410260705,300621386
202410260710,319699045
202410260715,342268010
202410260720,349725680
202410260725,357738528
202410260730,349560720
202410260735,343801765
202410260740,354543658
202410260745,377714085
202410260750,377944490
202410260755,391406693
202410260800,410029584
202410260805,407473237
202410260810,420732768
202410260815,429147061
202410260820,415084944
202410260825,421871461
202410260830,429100725
202410260835,418807845
202410260840,410698458
202410260845,427441925
202410260850,426377637
202410260855,430513264
202410260900,438745365
202410260905,447692192
202410260910,444610506
202410260915,462543861
202410260920,466084816
202410260925,469818426
202410260930,478619504
202410260935,479816672
202410260940,481772789
202410260945,502897066
202410260950,495008976
202410260955,494859333
202410261000,497348464
202410261005,511704794
202410261010,528033322
202410261015,521653445
202410261020,519778688
202410261025,509118832
202410261030,518667877
202410261035,521502154
202410261040,524794736
202410261045,522838581
202410261050,518653306
202410261055,516385648
202410261100,522632853
202410261105,519354533
202410261110,534422330
202410261115,554146688
202410261120,553135642
202410261125,560262522
202410261130,554868122
202410261135,555554821
202410261140,570488650
202410261145,586271376
202410261150,581315781
202410261155,597155941
202410261200,608772677
202410261205,577027813
202410261210,578821642
202410261215,583700992
202410261220,595461269
202410261225,601407082
202410261230,589065002
202410261235,608140645
202410261240,620548064
202410261245,605845018
202410261250,605473077
202410261255,599649269
202410261300,609149674
202410261305,611598064
202410261310,631219210
202410261315,642380688
202410261320,639227786
202410261325,631392928
202410261330,646136960
202410261335,680306400
202410261340,670729861
202410261345,682982133
202410261350,671344410
202410261355,652766106
202410261400,656190410
202410261405,665540352
202410261410,630908400
202410261415,635395616
202410261420,642613594
202410261425,624167626
202410261430,637473786
202410261435,641939418
202410261440,658844586
202410261445,631142202
202410261450,620340453
202410261455,637590720
202410261500,619065184
202410261505,608353994
202410261510,604564314
202410261515,623645077
202410261520,630892490
202410261525,626400026
202410261530,616407472
202410261535,619759514
202410261540,617877072
202410261545,635997136
202410261550,624929728
202410261555,630705573
202410261600,629016234
202410261605,623723941
202410261610,614273210
202410261615,635724576
202410261620,638828352
202410261625,630631509
202410261630,634768122
202410261635,640851200
202410261640,639478501
202410261645,643823450
202410261650,637542522
202410261655,640852250
202410261700,653739232
202410261705,635616261
202410261710,647674768
202410261715,646746266
202410261720,643234885
202410261725,672326352
202410261730,674525381
202410261735,664114501
202410261740,670637306
202410261745,662631013
202410261750,694095237
202410261755,649091957
202410261800,652360069
202410261805,657053248
202410261810,672242266
202410261815,679670490
202410261820,671147973
202410261825,685441765
202410261830,656036549
202410261835,637527029
202410261840,647571690
202410261845,656772810
202410261850,669163712
202410261855,682082458
202410261900,688908624
202410261905,689092608
202410261910,684507914
202410261915,673345893
202410261920,676353722
202410261925,684919082
202410261930,682630976
202410261935,675971925
202410261940,687996650
202410261945,700874389
202410261950,704600597
202410261955,722631077
202410262000,737209109
202410262005,747540602
202410262010,736400410
202410262015,733373685
202410262020,735216421
202410262025,723360837
202410262030,743405920
202410262035,730814864
202410262040,716835680
202410262045,726006549
202410262050,743491664
202410262055,760107754
202410262100,749389274
202410262105,735388970
202410262110,746667701
202410262115,764104565
202410262120,736752997
202410262125,736428080
202410262130,755781120
202410262135,745255082
202410262140,746912768
202410262145,743305536
202410262150,757880912
202410262155,725948352
202410262200,708319728
202410262205,680132357
202410262210,660616437
202410262215,654859461
202410262220,664339184
202410262225,652764896
202410262230,670387141
202410262235,675450656
202410262240,652395952
202410262245,647777024
202410262250,640464773
202410262255,633029093
202410262300,628392053
202410262305,605287008
202410262310,594482341
202410262315,596372757
202410262320,571330373
202410262325,564224730
202410262330,555637114
202410262335,546421402
202410262340,533321685
202410262345,524890080
202410262350,510711290
202410262355,500154096
